index,temp_25,temp_46,humid_25,humid_46
2019-06-02 17:00:00,25.0,28.0,45.0,40.0
2019-06-02 20:00:00,19.0,25.0,70.0,50.0
2019-06-02 23:00:00,17.0,20.0,75.0,65.0
2019-06-03 02:00:00,16.0,18.0,75.0,80.0
2019-06-03 05:00:00,15.0,17.0,80.0,90.0
2019-06-03 08:00:00,23.0,16.0,60.0,90.0
2019-06-03 11:00:00,28.0,22.0,45.0,75.0
2019-06-03 14:00:00,28.0,26.0,45.0,60.0
2019-06-03 17:00:00,25.0,28.0,55.0,55.0
2019-06-03 20:00:00,20.0,24.0,75.0,55.0
2019-06-03 23:00:00,18.0,21.0,85.0,80.0
2019-06-04 02:00:00,17.0,20.0,90.0,85.0
2019-06-04 05:00:00,16.0,19.0,95.0,90.0
2019-06-04 08:00:00,22.0,18.0,80.0,90.0
2019-06-04 11:00:00,26.0,22.0,60.0,75.0
2019-06-04 14:00:00,28.0,24.0,55.0,65.0
2019-06-04 17:00:00,24.0,21.0,70.0,70.0
2019-06-04 20:00:00,21.0,20.0,80.0,75.0
2019-06-04 23:00:00,19.0,19.0,85.0,75.0
2019-06-05 02:00:00,19.0,20.0,90.0,85.0
2019-06-05 05:00:00,17.0,18.0,90.0,90.0
2019-06-05 08:00:00,22.0,18.0,75.0,90.0
2019-06-05 11:00:00,25.0,19.0,65.0,90.0
2019-06-05 14:00:00,26.0,20.0,65.0,85.0
2019-06-05 17:00:00,24.0,20.0,70.0,85.0
2019-06-05 20:00:00,22.0,20.0,75.0,70.0
2019-06-05 23:00:00,20.0,18.0,90.0,70.0
2019-06-06 02:00:00,18.0,17.0,90.0,75.0
2019-06-06 05:00:00,17.0,16.0,90.0,80.0
2019-06-06 08:00:00,19.0,16.0,85.0,85.0
2019-06-06 11:00:00,19.0,21.0,90.0,70.0
2019-06-06 14:00:00,21.0,25.0,85.0,55.0
2019-06-06 17:00:00,22.0,25.0,65.0,65.0
2019-06-06 20:00:00,19.0,22.0,80.0,65.0
2019-06-06 23:00:00,17.0,19.0,85.0,80.0
2019-06-07 02:00:00,16.0,18.0,90.0,85.0
2019-06-07 05:00:00,16.0,17.0,95.0,90.0
2019-06-07 08:00:00,21.0,16.0,75.0,90.0
2019-06-07 11:00:00,25.0,21.0,60.0,70.0
2019-06-07 14:00:00,24.0,24.0,60.0,60.0
2019-06-07 17:00:00,22.0,25.0,70.0,60.0
2019-06-07 20:00:00,19.0,22.0,80.0,75.0
2019-06-07 23:00:00,18.0,19.0,85.0,80.0
2019-06-08 02:00:00,17.0,17.0,90.0,85.0
2019-06-08 05:00:00,17.0,17.0,90.0,90.0
2019-06-08 08:00:00,21.0,16.0,80.0,90.0
2019-06-08 11:00:00,23.0,18.0,70.0,80.0
2019-06-08 14:00:00,24.0,20.0,65.0,60.0
2019-06-08 17:00:00,22.0,22.0,75.0,60.0
2019-06-08 20:00:00,19.0,21.0,85.0,60.0
2019-06-08 23:00:00,17.0,19.0,90.0,70.0
2019-06-09 02:00:00,17.0,17.0,90.0,70.0
2019-06-09 05:00:00,16.0,15.0,95.0,80.0
2019-06-09 08:00:00,17.0,14.0,80.0,80.0
2019-06-09 11:00:00,20.0,19.0,75.0,65.0
2019-06-09 14:00:00,22.0,23.0,60.0,55.0
2019-06-09 17:00:00,22.0,23.0,60.0,55.0
2019-06-09 20:00:00,18.0,21.0,75.0,60.0
2019-06-09 23:00:00,17.0,17.0,75.0,80.0
2019-06-10 02:00:00,15.0,16.0,85.0,85.0
2019-06-10 05:00:00,15.0,15.0,85.0,90.0
2019-06-10 08:00:00,19.0,14.0,65.0,95.0
2019-06-10 11:00:00,23.0,20.0,55.0,75.0
2019-06-10 14:00:00,23.0,24.0,55.0,60.0
2019-06-10 17:00:00,21.0,25.0,60.0,60.0
2019-06-10 20:00:00,17.0,22.0,80.0,65.0
2019-06-10 23:00:00,15.0,18.0,90.0,80.0
2019-06-11 02:00:00,15.0,16.0,95.0,85.0
2019-06-11 05:00:00,14.0,15.0,95.0,90.0
2019-06-11 08:00:00,20.0,15.0,75.0,90.0
2019-06-11 11:00:00,24.0,21.0,60.0,70.0
2019-06-11 14:00:00,25.0,25.0,60.0,55.0
2019-06-11 17:00:00,22.0,25.0,60.0,60.0
2019-06-11 20:00:00,18.0,22.0,75.0,65.0
2019-06-11 23:00:00,16.0,18.0,85.0,80.0
2019-06-12 02:00:00,15.0,17.0,90.0,85.0
2019-06-12 05:00:00,14.0,16.0,90.0,90.0
2019-06-12 08:00:00,21.0,15.0,75.0,90.0
2019-06-12 11:00:00,25.0,20.0,60.0,75.0
2019-06-12 14:00:00,25.0,23.0,55.0,65.0
2019-06-12 17:00:00,22.0,24.0,60.0,65.0
2019-06-12 20:00:00,18.0,22.0,80.0,65.0
2019-06-12 23:00:00,17.0,19.0,85.0,80.0
2019-06-13 02:00:00,16.0,18.0,90.0,85.0
2019-06-13 05:00:00,16.0,17.0,85.0,90.0
2019-06-13 08:00:00,20.0,17.0,75.0,90.0
2019-06-13 11:00:00,24.0,20.0,60.0,80.0
2019-06-13 14:00:00,24.0,23.0,60.0,70.0
2019-06-13 17:00:00,22.0,24.0,60.0,70.0
2019-06-13 20:00:00,19.0,21.0,75.0,70.0
2019-06-13 23:00:00,18.0,19.0,90.0,75.0
2019-06-14 02:00:00,17.0,18.0,90.0,85.0
2019-06-14 05:00:00,17.0,17.0,90.0,90.0
2019-06-14 08:00:00,21.0,17.0,75.0,90.0
2019-06-14 11:00:00,23.0,20.0,70.0,70.0
2019-06-14 14:00:00,23.0,24.0,70.0,60.0
2019-06-14 17:00:00,22.0,25.0,70.0,55.0
2019-06-14 20:00:00,20.0,23.0,75.0,60.0
2019-06-14 23:00:00,18.0,19.0,85.0,80.0
2019-06-15 02:00:00,17.0,17.0,90.0,90.0
2019-06-15 05:00:00,16.0,16.0,90.0,95.0
2019-06-15 08:00:00,21.0,16.0,70.0,95.0
2019-06-15 11:00:00,25.0,20.0,55.0,70.0
2019-06-15 14:00:00,25.0,24.0,55.0,60.0
2019-06-15 17:00:00,22.0,24.0,65.0,55.0
2019-06-15 20:00:00,18.0,23.0,85.0,60.0
2019-06-15 23:00:00,17.0,20.0,90.0,75.0
2019-06-16 02:00:00,16.0,18.0,95.0,85.0
2019-06-16 05:00:00,16.0,17.0,95.0,90.0
2019-06-16 08:00:00,20.0,17.0,75.0,85.0
2019-06-16 11:00:00,24.0,22.0,55.0,70.0
2019-06-16 14:00:00,24.0,27.0,60.0,60.0
2019-06-16 17:00:00,22.0,26.0,60.0,60.0
2019-06-16 20:00:00,19.0,24.0,80.0,65.0
2019-06-16 23:00:00,18.0,21.0,90.0,80.0
2019-06-17 02:00:00,17.0,19.0,95.0,90.0
2019-06-17 05:00:00,17.0,18.0,90.0,95.0
2019-06-17 08:00:00,22.0,18.0,70.0,95.0
2019-06-17 11:00:00,26.0,21.0,60.0,80.0
2019-06-17 14:00:00,25.0,25.0,60.0,65.0
2019-06-17 17:00:00,24.0,25.0,70.0,70.0
2019-06-17 20:00:00,21.0,23.0,85.0,70.0
2019-06-17 23:00:00,19.0,20.0,90.0,85.0
2019-06-18 02:00:00,18.0,18.0,95.0,90.0
2019-06-18 05:00:00,18.0,18.0,95.0,95.0
2019-06-18 08:00:00,21.0,18.0,85.0,95.0
2019-06-18 11:00:00,24.0,21.0,70.0,85.0
2019-06-18 14:00:00,25.0,25.0,70.0,70.0
2019-06-18 17:00:00,23.0,25.0,75.0,65.0
2019-06-18 20:00:00,20.0,23.0,85.0,70.0
2019-06-18 23:00:00,18.0,20.0,95.0,85.0
2019-06-19 02:00:00,18.0,18.0,95.0,90.0
2019-06-19 05:00:00,18.0,18.0,95.0,90.0
2019-06-19 08:00:00,21.0,18.0,85.0,90.0
2019-06-19 11:00:00,24.0,21.0,65.0,85.0
2019-06-19 14:00:00,25.0,24.0,65.0,70.0
2019-06-19 17:00:00,23.0,25.0,70.0,70.0
2019-06-19 20:00:00,20.0,23.0,85.0,75.0
2019-06-19 23:00:00,18.0,20.0,95.0,85.0
2019-06-20 02:00:00,18.0,19.0,95.0,90.0
2019-06-20 05:00:00,18.0,19.0,95.0,95.0
2019-06-20 08:00:00,21.0,19.0,80.0,95.0
2019-06-20 11:00:00,24.0,21.0,70.0,85.0
2019-06-20 14:00:00,25.0,25.0,70.0,65.0
2019-06-20 17:00:00,23.0,27.0,75.0,55.0
2019-06-20 20:00:00,20.0,25.0,90.0,65.0
2019-06-20 23:00:00,19.0,21.0,95.0,75.0
2019-06-21 02:00:00,19.0,20.0,95.0,85.0
2019-06-21 05:00:00,18.0,18.0,90.0,85.0
2019-06-21 08:00:00,22.0,17.0,70.0,80.0
2019-06-21 11:00:00,26.0,22.0,55.0,65.0
2019-06-21 14:00:00,27.0,26.0,55.0,45.0
2019-06-21 17:00:00,25.0,28.0,50.0,40.0
2019-06-21 20:00:00,21.0,25.0,65.0,45.0
2019-06-21 23:00:00,20.0,21.0,70.0,70.0
2019-06-22 02:00:00,18.0,19.0,75.0,80.0
2019-06-22 05:00:00,17.0,18.0,75.0,90.0
2019-06-22 08:00:00,23.0,17.0,60.0,90.0
2019-06-22 11:00:00,27.0,23.0,45.0,70.0
2019-06-22 14:00:00,28.0,27.0,45.0,55.0
2019-06-22 17:00:00,25.0,28.0,50.0,50.0
2019-06-22 20:00:00,21.0,25.0,70.0,55.0
2019-06-22 23:00:00,19.0,20.0,85.0,70.0
2019-06-23 02:00:00,18.0,18.0,90.0,90.0
2019-06-23 05:00:00,18.0,18.0,95.0,90.0
2019-06-23 08:00:00,24.0,17.0,70.0,95.0
2019-06-23 11:00:00,28.0,23.0,50.0,65.0
2019-06-23 14:00:00,28.0,27.0,50.0,55.0
2019-06-23 17:00:00,25.0,29.0,55.0,50.0
2019-06-23 20:00:00,21.0,25.0,75.0,60.0
2019-06-23 23:00:00,19.0,21.0,90.0,80.0
2019-06-24 02:00:00,18.0,19.0,90.0,85.0
2019-06-24 05:00:00,17.0,19.0,95.0,85.0
2019-06-24 08:00:00,23.0,18.0,65.0,85.0
2019-06-24 11:00:00,28.0,25.0,50.0,65.0
2019-06-24 14:00:00,29.0,28.0,45.0,50.0
2019-06-24 17:00:00,25.0,30.0,60.0,40.0
2019-06-24 20:00:00,21.0,24.0,80.0,55.0
2019-06-24 23:00:00,19.0,21.0,80.0,80.0
2019-06-25 02:00:00,19.0,20.0,90.0,90.0
2019-06-25 05:00:00,19.0,20.0,85.0,95.0
2019-06-25 08:00:00,25.0,21.0,60.0,95.0
2019-06-25 11:00:00,29.0,22.0,40.0,90.0
2019-06-25 14:00:00,25.0,24.0,60.0,80.0
2019-06-25 17:00:00,22.0,25.0,80.0,85.0
2019-06-25 20:00:00,22.0,24.0,90.0,75.0
2019-06-25 23:00:00,21.0,21.0,95.0,90.0
2019-06-26 02:00:00,20.0,19.0,95.0,95.0
2019-06-26 05:00:00,21.0,21.0,95.0,95.0
2019-06-26 08:00:00,23.0,21.0,90.0,95.0
2019-06-26 11:00:00,25.0,24.0,75.0,85.0
2019-06-26 14:00:00,26.0,24.0,70.0,80.0
2019-06-26 17:00:00,25.0,25.0,75.0,80.0
2019-06-26 20:00:00,22.0,23.0,80.0,85.0
2019-06-26 23:00:00,21.0,22.0,85.0,85.0
2019-06-27 02:00:00,20.0,20.0,90.0,95.0
2019-06-27 05:00:00,20.0,20.0,90.0,95.0
2019-06-27 08:00:00,24.0,20.0,75.0,95.0
2019-06-27 11:00:00,26.0,23.0,65.0,85.0
2019-06-27 14:00:00,25.0,23.0,80.0,80.0
2019-06-27 17:00:00,24.0,22.0,80.0,80.0
2019-06-27 20:00:00,22.0,23.0,85.0,90.0
2019-06-27 23:00:00,21.0,22.0,90.0,90.0
2019-06-28 02:00:00,20.0,20.0,95.0,90.0
2019-06-28 05:00:00,20.0,20.0,95.0,95.0
2019-06-28 08:00:00,21.0,20.0,90.0,95.0
2019-06-28 11:00:00,22.0,23.0,90.0,85.0
2019-06-28 14:00:00,23.0,26.0,85.0,70.0
2019-06-28 17:00:00,23.0,26.0,90.0,75.0
2019-06-28 20:00:00,22.0,25.0,95.0,80.0
2019-06-28 23:00:00,20.0,22.0,95.0,90.0
2019-06-29 02:00:00,19.0,20.0,95.0,90.0
2019-06-29 05:00:00,20.0,19.0,90.0,90.0
2019-06-29 08:00:00,22.0,19.0,85.0,90.0
2019-06-29 11:00:00,25.0,22.0,75.0,70.0
2019-06-29 14:00:00,26.0,25.0,70.0,55.0
2019-06-29 17:00:00,25.0,27.0,75.0,60.0
2019-06-29 20:00:00,22.0,25.0,90.0,60.0
2019-06-29 23:00:00,21.0,21.0,95.0,80.0
2019-06-30 02:00:00,21.0,20.0,95.0,95.0
2019-06-30 05:00:00,20.0,19.0,90.0,90.0
2019-06-30 08:00:00,22.0,19.0,75.0,95.0
2019-06-30 11:00:00,26.0,23.0,65.0,75.0
2019-06-30 14:00:00,27.0,27.0,55.0,55.0
2019-06-30 17:00:00,25.0,27.0,65.0,55.0
2019-06-30 20:00:00,21.0,25.0,80.0,60.0
2019-06-30 23:00:00,20.0,21.0,95.0,80.0
2019-07-01 02:00:00,19.0,20.0,95.0,90.0
2019-07-01 05:00:00,18.0,18.0,95.0,90.0
2019-07-01 08:00:00,23.0,18.0,80.0,95.0
2019-07-01 11:00:00,27.0,23.0,60.0,75.0
2019-07-01 14:00:00,28.0,27.0,55.0,60.0
2019-07-01 17:00:00,25.0,27.0,60.0,55.0
2019-07-01 20:00:00,21.0,25.0,85.0,55.0
2019-07-01 23:00:00,19.0,22.0,90.0,75.0
2019-07-02 02:00:00,18.0,20.0,95.0,85.0
2019-07-02 05:00:00,18.0,19.0,95.0,90.0
2019-07-02 08:00:00,23.0,19.0,75.0,95.0
2019-07-02 11:00:00,27.0,24.0,60.0,70.0
2019-07-02 14:00:00,27.0,28.0,65.0,50.0
2019-07-02 17:00:00,25.0,29.0,65.0,55.0
2019-07-02 20:00:00,21.0,26.0,85.0,65.0
2019-07-02 23:00:00,20.0,22.0,90.0,80.0
2019-07-03 02:00:00,19.0,20.0,90.0,90.0
2019-07-03 05:00:00,19.0,19.0,95.0,95.0
2019-07-03 08:00:00,24.0,19.0,80.0,95.0
2019-07-03 11:00:00,28.0,24.0,60.0,75.0
2019-07-03 14:00:00,29.0,29.0,55.0,55.0
2019-07-03 17:00:00,26.0,30.0,60.0,45.0
2019-07-03 20:00:00,22.0,27.0,85.0,55.0
2019-07-03 23:00:00,20.0,23.0,90.0,75.0
2019-07-04 02:00:00,19.0,21.0,95.0,85.0
2019-07-04 05:00:00,19.0,20.0,95.0,90.0
2019-07-04 08:00:00,24.0,20.0,75.0,85.0
2019-07-04 11:00:00,29.0,26.0,50.0,60.0
2019-07-04 14:00:00,30.0,30.0,50.0,45.0
2019-07-04 17:00:00,27.0,31.0,55.0,45.0
2019-07-04 20:00:00,23.0,28.0,75.0,55.0
2019-07-04 23:00:00,21.0,24.0,80.0,70.0
2019-07-05 02:00:00,20.0,22.0,85.0,75.0
2019-07-05 05:00:00,20.0,20.0,80.0,80.0
2019-07-05 08:00:00,26.0,20.0,55.0,80.0
2019-07-05 11:00:00,31.0,24.0,45.0,65.0
2019-07-05 14:00:00,32.0,28.0,45.0,50.0
2019-07-05 17:00:00,30.0,29.0,45.0,50.0
2019-07-05 20:00:00,25.0,27.0,55.0,60.0
2019-07-05 23:00:00,22.0,23.0,70.0,65.0
2019-07-06 02:00:00,20.0,21.0,80.0,75.0
2019-07-06 05:00:00,20.0,20.0,80.0,85.0
2019-07-06 08:00:00,24.0,19.0,60.0,85.0
2019-07-06 11:00:00,28.0,23.0,50.0,70.0
2019-07-06 14:00:00,29.0,27.0,45.0,55.0
2019-07-06 17:00:00,27.0,28.0,55.0,50.0
2019-07-06 20:00:00,23.0,26.0,80.0,55.0
2019-07-06 23:00:00,21.0,22.0,75.0,70.0
2019-07-07 02:00:00,20.0,22.0,85.0,85.0
2019-07-07 05:00:00,19.0,19.0,80.0,85.0
2019-07-07 08:00:00,23.0,19.0,70.0,85.0
2019-07-07 11:00:00,28.0,23.0,50.0,70.0
2019-07-07 14:00:00,30.0,27.0,50.0,50.0
2019-07-07 17:00:00,26.0,29.0,50.0,40.0
2019-07-07 20:00:00,22.0,28.0,70.0,55.0
2019-07-07 23:00:00,22.0,24.0,70.0,65.0
2019-07-08 02:00:00,19.0,22.0,75.0,65.0
2019-07-08 05:00:00,19.0,20.0,85.0,75.0
2019-07-08 08:00:00,23.0,20.0,65.0,75.0
2019-07-08 11:00:00,27.0,22.0,50.0,65.0
2019-07-08 14:00:00,29.0,23.0,50.0,60.0
2019-07-08 17:00:00,28.0,25.0,55.0,65.0
2019-07-08 20:00:00,24.0,24.0,70.0,75.0
2019-07-08 23:00:00,22.0,22.0,70.0,80.0
2019-07-09 02:00:00,20.0,21.0,70.0,90.0
2019-07-09 05:00:00,20.0,20.0,75.0,90.0
2019-07-09 08:00:00,23.0,20.0,65.0,90.0
2019-07-09 11:00:00,27.0,22.0,60.0,85.0
2019-07-09 14:00:00,24.0,24.0,65.0,80.0
2019-07-09 17:00:00,23.0,25.0,85.0,80.0
2019-07-09 20:00:00,22.0,23.0,85.0,80.0
2019-07-09 23:00:00,21.0,22.0,85.0,80.0
2019-07-10 02:00:00,20.0,20.0,90.0,85.0
2019-07-10 05:00:00,20.0,20.0,90.0,90.0
2019-07-10 08:00:00,22.0,19.0,90.0,90.0
2019-07-10 11:00:00,24.0,22.0,80.0,75.0
2019-07-10 14:00:00,25.0,26.0,80.0,65.0
2019-07-10 17:00:00,23.0,26.0,70.0,60.0
2019-07-10 20:00:00,22.0,25.0,75.0,65.0
2019-07-10 23:00:00,20.0,21.0,85.0,85.0
2019-07-11 02:00:00,20.0,20.0,90.0,90.0
2019-07-11 05:00:00,19.0,20.0,90.0,90.0
2019-07-11 08:00:00,23.0,21.0,75.0,95.0
2019-07-11 11:00:00,26.0,23.0,65.0,85.0
2019-07-11 14:00:00,27.0,25.0,60.0,75.0
2019-07-11 17:00:00,25.0,27.0,65.0,75.0
2019-07-11 20:00:00,22.0,25.0,85.0,75.0
2019-07-11 23:00:00,22.0,23.0,90.0,85.0
2019-07-12 02:00:00,21.0,21.0,90.0,90.0
2019-07-12 05:00:00,21.0,21.0,90.0,90.0
2019-07-12 08:00:00,23.0,21.0,85.0,95.0
2019-07-12 11:00:00,25.0,24.0,75.0,80.0
2019-07-12 14:00:00,27.0,27.0,75.0,70.0
2019-07-12 17:00:00,25.0,28.0,75.0,60.0
2019-07-12 20:00:00,23.0,26.0,85.0,70.0
2019-07-12 23:00:00,21.0,23.0,90.0,85.0
2019-07-13 02:00:00,21.0,21.0,95.0,90.0
2019-07-13 05:00:00,21.0,21.0,95.0,90.0
2019-07-13 08:00:00,24.0,21.0,80.0,90.0
2019-07-13 11:00:00,27.0,24.0,65.0,85.0
2019-07-13 14:00:00,28.0,28.0,65.0,70.0
2019-07-13 17:00:00,26.0,27.0,70.0,75.0
2019-07-13 20:00:00,23.0,26.0,85.0,75.0
2019-07-13 23:00:00,21.0,24.0,90.0,85.0
2019-07-14 02:00:00,21.0,23.0,95.0,90.0
2019-07-14 05:00:00,21.0,21.0,90.0,90.0
2019-07-14 08:00:00,24.0,21.0,85.0,90.0
2019-07-14 11:00:00,28.0,24.0,75.0,85.0
2019-07-14 14:00:00,27.0,27.0,75.0,70.0
2019-07-14 17:00:00,26.0,27.0,75.0,75.0
2019-07-14 20:00:00,24.0,24.0,85.0,70.0
2019-07-14 23:00:00,23.0,22.0,90.0,85.0
2019-07-15 02:00:00,21.0,21.0,90.0,90.0
2019-07-15 05:00:00,21.0,21.0,90.0,90.0
2019-07-15 08:00:00,24.0,21.0,80.0,90.0
2019-07-15 11:00:00,27.0,25.0,65.0,80.0
2019-07-15 14:00:00,29.0,28.0,65.0,70.0
2019-07-15 17:00:00,24.0,29.0,70.0,70.0
2019-07-15 20:00:00,22.0,26.0,85.0,80.0
2019-07-15 23:00:00,21.0,23.0,90.0,85.0
2019-07-16 02:00:00,21.0,22.0,90.0,90.0
2019-07-16 05:00:00,21.0,21.0,90.0,90.0
2019-07-16 08:00:00,25.0,21.0,80.0,90.0
2019-07-16 11:00:00,28.0,24.0,70.0,90.0
2019-07-16 14:00:00,29.0,26.0,75.0,75.0
2019-07-16 17:00:00,26.0,29.0,75.0,80.0
2019-07-16 20:00:00,23.0,26.0,90.0,75.0
2019-07-16 23:00:00,22.0,23.0,95.0,85.0
2019-07-17 02:00:00,21.0,22.0,90.0,90.0
2019-07-17 05:00:00,21.0,22.0,90.0,95.0
2019-07-17 08:00:00,24.0,22.0,85.0,95.0
2019-07-17 11:00:00,27.0,26.0,70.0,80.0
2019-07-17 14:00:00,27.0,29.0,65.0,65.0
2019-07-17 17:00:00,27.0,31.0,65.0,65.0
2019-07-17 20:00:00,24.0,30.0,85.0,65.0
2019-07-17 23:00:00,23.0,26.0,90.0,80.0
2019-07-18 02:00:00,22.0,24.0,90.0,85.0
2019-07-18 05:00:00,22.0,24.0,90.0,90.0
2019-07-18 08:00:00,26.0,24.0,75.0,90.0
2019-07-18 11:00:00,30.0,27.0,60.0,80.0
2019-07-18 14:00:00,31.0,30.0,65.0,70.0
2019-07-18 17:00:00,30.0,30.0,75.0,80.0
2019-07-18 20:00:00,26.0,30.0,85.0,80.0
2019-07-18 23:00:00,24.0,26.0,90.0,80.0
2019-07-19 02:00:00,24.0,25.0,90.0,85.0
2019-07-19 05:00:00,24.0,24.0,85.0,90.0
2019-07-19 08:00:00,27.0,24.0,75.0,95.0
2019-07-19 11:00:00,30.0,25.0,90.0,90.0
2019-07-19 14:00:00,30.0,27.0,85.0,80.0
2019-07-19 17:00:00,30.0,29.0,85.0,80.0
2019-07-19 20:00:00,26.0,26.0,85.0,85.0
2019-07-19 23:00:00,25.0,25.0,90.0,90.0
2019-07-20 02:00:00,24.0,24.0,95.0,90.0
2019-07-20 05:00:00,24.0,23.0,95.0,90.0
2019-07-20 08:00:00,25.0,23.0,95.0,95.0
2019-07-20 11:00:00,27.0,26.0,80.0,85.0
2019-07-20 14:00:00,29.0,29.0,80.0,75.0
2019-07-20 17:00:00,26.0,29.0,75.0,70.0
2019-07-20 20:00:00,25.0,28.0,90.0,75.0
2019-07-20 23:00:00,24.0,25.0,90.0,85.0
2019-07-21 02:00:00,23.0,24.0,90.0,90.0
2019-07-21 05:00:00,24.0,24.0,90.0,90.0
2019-07-21 08:00:00,26.0,24.0,80.0,95.0
2019-07-21 11:00:00,29.0,27.0,70.0,85.0
2019-07-21 14:00:00,30.0,29.0,65.0,80.0
2019-07-21 17:00:00,28.0,29.0,75.0,80.0
2019-07-21 20:00:00,25.0,27.0,85.0,80.0
2019-07-21 23:00:00,24.0,26.0,90.0,90.0
2019-07-22 02:00:00,24.0,25.0,90.0,90.0
2019-07-22 05:00:00,24.0,25.0,90.0,90.0
2019-07-22 08:00:00,27.0,25.0,90.0,90.0
2019-07-22 11:00:00,29.0,26.0,80.0,90.0
2019-07-22 14:00:00,29.0,27.0,75.0,85.0
2019-07-22 17:00:00,27.0,27.0,80.0,85.0
2019-07-22 20:00:00,26.0,26.0,85.0,85.0
2019-07-22 23:00:00,25.0,25.0,90.0,90.0
2019-07-23 02:00:00,25.0,25.0,90.0,90.0
2019-07-23 05:00:00,25.0,25.0,90.0,95.0
2019-07-23 08:00:00,26.0,25.0,90.0,95.0
2019-07-23 11:00:00,27.0,26.0,85.0,90.0
2019-07-23 14:00:00,27.0,27.0,85.0,90.0
2019-07-23 17:00:00,26.0,27.0,90.0,90.0
2019-07-23 20:00:00,25.0,27.0,90.0,90.0
2019-07-23 23:00:00,25.0,26.0,90.0,95.0
2019-07-24 02:00:00,25.0,25.0,95.0,95.0
2019-07-24 05:00:00,25.0,25.0,90.0,90.0
2019-07-24 08:00:00,26.0,25.0,90.0,90.0
2019-07-24 11:00:00,27.0,25.0,80.0,90.0
2019-07-24 14:00:00,27.0,26.0,85.0,90.0
2019-07-24 17:00:00,27.0,27.0,90.0,90.0
2019-07-24 20:00:00,26.0,26.0,95.0,90.0
2019-07-24 23:00:00,25.0,25.0,95.0,95.0
2019-07-25 02:00:00,25.0,25.0,95.0,95.0
2019-07-25 05:00:00,24.0,25.0,95.0,95.0
2019-07-25 08:00:00,25.0,24.0,95.0,95.0
2019-07-25 11:00:00,26.0,26.0,90.0,90.0
2019-07-25 14:00:00,27.0,27.0,90.0,90.0
2019-07-25 17:00:00,26.0,28.0,90.0,85.0
2019-07-25 20:00:00,25.0,27.0,90.0,85.0
2019-07-25 23:00:00,25.0,26.0,95.0,90.0
2019-07-26 02:00:00,25.0,25.0,95.0,95.0
2019-07-26 05:00:00,24.0,25.0,95.0,95.0
2019-07-26 08:00:00,26.0,25.0,95.0,95.0
2019-07-26 11:00:00,27.0,26.0,90.0,95.0
2019-07-26 14:00:00,28.0,26.0,85.0,90.0
2019-07-26 17:00:00,28.0,27.0,90.0,85.0
2019-07-26 20:00:00,27.0,27.0,90.0,85.0
2019-07-26 23:00:00,26.0,26.0,95.0,90.0
2019-07-27 02:00:00,25.0,25.0,95.0,90.0
2019-07-27 05:00:00,25.0,25.0,95.0,90.0
2019-07-27 08:00:00,26.0,25.0,90.0,90.0
2019-07-27 11:00:00,27.0,27.0,90.0,80.0
2019-07-27 14:00:00,27.0,28.0,90.0,75.0
2019-07-27 17:00:00,27.0,29.0,85.0,70.0
2019-07-27 20:00:00,26.0,28.0,90.0,75.0
2019-07-27 23:00:00,25.0,26.0,90.0,90.0
2019-07-28 02:00:00,25.0,25.0,85.0,90.0
2019-07-28 05:00:00,25.0,25.0,90.0,90.0
2019-07-28 08:00:00,27.0,25.0,80.0,90.0
2019-07-28 11:00:00,28.0,27.0,75.0,85.0
2019-07-28 14:00:00,29.0,28.0,75.0,75.0
2019-07-28 17:00:00,28.0,29.0,80.0,75.0
2019-07-28 20:00:00,26.0,28.0,85.0,80.0
2019-07-28 23:00:00,25.0,26.0,90.0,90.0
2019-07-29 02:00:00,25.0,26.0,90.0,90.0
2019-07-29 05:00:00,25.0,25.0,90.0,90.0
2019-07-29 08:00:00,27.0,25.0,85.0,90.0
2019-07-29 11:00:00,28.0,27.0,80.0,85.0
2019-07-29 14:00:00,29.0,28.0,80.0,85.0
2019-07-29 17:00:00,28.0,28.0,80.0,80.0
2019-07-29 20:00:00,26.0,28.0,90.0,85.0
2019-07-29 23:00:00,26.0,26.0,90.0,90.0
2019-07-30 02:00:00,25.0,25.0,90.0,90.0
2019-07-30 05:00:00,25.0,25.0,90.0,90.0
2019-07-30 08:00:00,27.0,24.0,90.0,95.0
2019-07-30 11:00:00,28.0,27.0,85.0,85.0
2019-07-30 14:00:00,28.0,29.0,85.0,80.0
2019-07-30 17:00:00,28.0,30.0,85.0,75.0
2019-07-30 20:00:00,26.0,29.0,90.0,80.0
2019-07-30 23:00:00,25.0,26.0,90.0,90.0
2019-07-31 02:00:00,25.0,25.0,90.0,95.0
2019-07-31 05:00:00,24.0,25.0,95.0,95.0
2019-07-31 08:00:00,27.0,24.0,90.0,95.0
2019-07-31 11:00:00,29.0,27.0,75.0,80.0
2019-07-31 14:00:00,30.0,29.0,70.0,70.0
2019-07-31 17:00:00,29.0,29.0,80.0,70.0
2019-07-31 20:00:00,26.0,28.0,90.0,80.0
2019-07-31 23:00:00,25.0,25.0,95.0,90.0
2019-08-01 02:00:00,25.0,24.0,95.0,90.0
2019-08-01 05:00:00,24.0,24.0,95.0,95.0
2019-08-01 08:00:00,27.0,24.0,85.0,95.0
2019-08-01 11:00:00,29.0,28.0,70.0,85.0
2019-08-01 14:00:00,29.0,31.0,70.0,70.0
2019-08-01 17:00:00,28.0,32.0,80.0,70.0
2019-08-01 20:00:00,25.0,29.0,90.0,80.0
