datetime,year,month,day,hour,temp_24,hum_24,temp_48,hum_48
2019-08-18 18:00:00,2019,8,18,18,27.0,65,31.0,55
2019-08-18 21:00:00,2019,8,18,21,23.0,80,29.0,65
2019-08-19 00:00:00,2019,8,19,0,22.0,90,25.0,80
2019-08-19 03:00:00,2019,8,19,3,21.0,95,24.0,85
2019-08-19 06:00:00,2019,8,19,6,20.0,95,23.0,90
2019-08-19 09:00:00,2019,8,19,9,25.0,80,23.0,90
2019-08-19 12:00:00,2019,8,19,12,30.0,60,26.0,85
2019-08-19 15:00:00,2019,8,19,15,31.0,55,28.0,75
2019-08-19 18:00:00,2019,8,19,18,29.0,70,28.0,75
2019-08-19 21:00:00,2019,8,19,21,25.0,80,27.0,80
2019-08-20 00:00:00,2019,8,20,0,24.0,85,25.0,90
2019-08-20 03:00:00,2019,8,20,3,23.0,85,24.0,90
2019-08-20 06:00:00,2019,8,20,6,23.0,90,23.0,95
2019-08-20 09:00:00,2019,8,20,9,26.0,80,22.0,95
2019-08-20 12:00:00,2019,8,20,12,28.0,70,26.0,80
2019-08-20 15:00:00,2019,8,20,15,28.0,70,28.0,70
2019-08-20 18:00:00,2019,8,20,18,27.0,80,28.0,65
2019-08-20 21:00:00,2019,8,20,21,25.0,90,26.0,70
2019-08-21 00:00:00,2019,8,21,0,24.0,95,23.0,85
2019-08-21 03:00:00,2019,8,21,3,23.0,95,22.0,90
2019-08-21 06:00:00,2019,8,21,6,23.0,95,21.0,90
2019-08-21 09:00:00,2019,8,21,9,25.0,95,20.0,95
2019-08-21 12:00:00,2019,8,21,12,27.0,80,24.0,80
2019-08-21 15:00:00,2019,8,21,15,27.0,70,26.0,55
2019-08-21 18:00:00,2019,8,21,18,25.0,70,27.0,45
2019-08-21 21:00:00,2019,8,21,21,22.0,90,25.0,60
2019-08-22 00:00:00,2019,8,22,0,21.0,95,22.0,80
2019-08-22 03:00:00,2019,8,22,3,21.0,90,21.0,85
2019-08-22 06:00:00,2019,8,22,6,21.0,95,21.0,90
2019-08-22 09:00:00,2019,8,22,9,25.0,80,20.0,95
2019-08-22 12:00:00,2019,8,22,12,27.0,60,24.0,80
2019-08-22 15:00:00,2019,8,22,15,28.0,50,26.0,65
2019-08-22 18:00:00,2019,8,22,18,26.0,60,27.0,60
2019-08-22 21:00:00,2019,8,22,21,22.0,85,25.0,65
2019-08-23 00:00:00,2019,8,23,0,21.0,85,22.0,85
2019-08-23 03:00:00,2019,8,23,3,21.0,85,20.0,90
2019-08-23 06:00:00,2019,8,23,6,20.0,95,20.0,95
2019-08-23 09:00:00,2019,8,23,9,24.0,75,20.0,95
2019-08-23 12:00:00,2019,8,23,12,26.0,70,24.0,80
2019-08-23 15:00:00,2019,8,23,15,27.0,65,27.0,60
2019-08-23 18:00:00,2019,8,23,18,25.0,70,28.0,60
2019-08-23 21:00:00,2019,8,23,21,22.0,85,25.0,65
2019-08-24 00:00:00,2019,8,24,0,20.0,95,22.0,85
2019-08-24 03:00:00,2019,8,24,3,20.0,95,20.0,95
2019-08-24 06:00:00,2019,8,24,6,19.0,95,19.0,95
2019-08-24 09:00:00,2019,8,24,9,24.0,80,19.0,95
2019-08-24 12:00:00,2019,8,24,12,27.0,65,24.0,80
2019-08-24 15:00:00,2019,8,24,15,28.0,60,27.0,60
2019-08-24 18:00:00,2019,8,24,18,26.0,65,29.0,60
2019-08-24 21:00:00,2019,8,24,21,22.0,85,26.0,70
2019-08-25 00:00:00,2019,8,25,0,20.0,95,23.0,85
2019-08-25 03:00:00,2019,8,25,3,19.0,95,22.0,95
2019-08-25 06:00:00,2019,8,25,6,18.0,100,22.0,95
2019-08-25 09:00:00,2019,8,25,9,24.0,75,22.0,95
2019-08-25 12:00:00,2019,8,25,12,28.0,60,23.0,90
2019-08-25 15:00:00,2019,8,25,15,29.0,55,25.0,80
2019-08-25 18:00:00,2019,8,25,18,27.0,70,26.0,70
2019-08-25 21:00:00,2019,8,25,21,23.0,85,26.0,75
2019-08-26 00:00:00,2019,8,26,0,22.0,90,24.0,90
2019-08-26 03:00:00,2019,8,26,3,22.0,95,22.0,95
2019-08-26 06:00:00,2019,8,26,6,22.0,95,22.0,95
2019-08-26 09:00:00,2019,8,26,9,23.0,95,22.0,95
2019-08-26 12:00:00,2019,8,26,12,26.0,75,24.0,90
2019-08-26 15:00:00,2019,8,26,15,28.0,65,26.0,75
2019-08-26 18:00:00,2019,8,26,18,26.0,70,28.0,60
2019-08-26 21:00:00,2019,8,26,21,23.0,85,26.0,70
2019-08-27 00:00:00,2019,8,27,0,21.0,95,22.0,90
2019-08-27 03:00:00,2019,8,27,3,21.0,95,21.0,95
2019-08-27 06:00:00,2019,8,27,6,21.0,100,21.0,95
2019-08-27 09:00:00,2019,8,27,9,24.0,90,21.0,95
2019-08-27 12:00:00,2019,8,27,12,26.0,70,24.0,85
2019-08-27 15:00:00,2019,8,27,15,28.0,65,25.0,80
2019-08-27 18:00:00,2019,8,27,18,26.0,75,26.0,65
2019-08-27 21:00:00,2019,8,27,21,22.0,90,25.0,75
2019-08-28 00:00:00,2019,8,28,0,21.0,95,22.0,90
2019-08-28 03:00:00,2019,8,28,3,21.0,100,20.0,95
2019-08-28 06:00:00,2019,8,28,6,21.0,95,19.0,95
2019-08-28 09:00:00,2019,8,28,9,24.0,85,19.0,95
2019-08-28 12:00:00,2019,8,28,12,25.0,70,23.0,80
2019-08-28 15:00:00,2019,8,28,15,26.0,70,25.0,65
2019-08-28 18:00:00,2019,8,28,18,25.0,80,25.0,60
2019-08-28 21:00:00,2019,8,28,21,22.0,90,23.0,70
2019-08-29 00:00:00,2019,8,29,0,20.0,95,21.0,80
2019-08-29 03:00:00,2019,8,29,3,19.0,95,19.0,90
2019-08-29 06:00:00,2019,8,29,6,18.0,95,19.0,90
2019-08-29 09:00:00,2019,8,29,9,22.0,80,18.0,95
2019-08-29 12:00:00,2019,8,29,12,24.0,70,23.0,75
2019-08-29 15:00:00,2019,8,29,15,26.0,60,26.0,65
2019-08-29 18:00:00,2019,8,29,18,23.0,65,26.0,60
2019-08-29 21:00:00,2019,8,29,21,21.0,80,24.0,65
2019-08-30 00:00:00,2019,8,30,0,20.0,85,20.0,85
2019-08-30 03:00:00,2019,8,30,3,19.0,90,19.0,95
2019-08-30 06:00:00,2019,8,30,6,18.0,95,18.0,95
2019-08-30 09:00:00,2019,8,30,9,23.0,80,18.0,95
2019-08-30 12:00:00,2019,8,30,12,26.0,65,22.0,85
2019-08-30 15:00:00,2019,8,30,15,26.0,60,25.0,65
2019-08-30 18:00:00,2019,8,30,18,25.0,65,25.0,60
2019-08-30 21:00:00,2019,8,30,21,21.0,85,24.0,70
2019-08-31 00:00:00,2019,8,31,0,19.0,95,21.0,85
2019-08-31 03:00:00,2019,8,31,3,18.0,95,20.0,90
2019-08-31 06:00:00,2019,8,31,6,17.0,95,20.0,90
2019-08-31 09:00:00,2019,8,31,9,22.0,85,20.0,95
2019-08-31 12:00:00,2019,8,31,12,26.0,60,22.0,90
2019-08-31 15:00:00,2019,8,31,15,26.0,60,25.0,65
2019-08-31 18:00:00,2019,8,31,18,25.0,70,25.0,70
2019-08-31 21:00:00,2019,8,31,21,22.0,85,24.0,70
2019-09-01 00:00:00,2019,9,1,0,20.0,90,22.0,85
2019-09-01 03:00:00,2019,9,1,3,20.0,90,20.0,90
2019-09-01 06:00:00,2019,9,1,6,19.0,95,20.0,95
2019-09-01 09:00:00,2019,9,1,9,22.0,90,20.0,90
2019-09-01 12:00:00,2019,9,1,12,24.0,75,22.0,80
2019-09-01 15:00:00,2019,9,1,15,25.0,70,24.0,75
2019-09-01 18:00:00,2019,9,1,18,24.0,75,24.0,75
2019-09-01 21:00:00,2019,9,1,21,22.0,85,24.0,80
2019-09-02 00:00:00,2019,9,2,0,21.0,90,22.0,90
2019-09-02 03:00:00,2019,9,2,3,20.0,95,21.0,90
2019-09-02 06:00:00,2019,9,2,6,20.0,95,21.0,95
2019-09-02 09:00:00,2019,9,2,9,23.0,85,22.0,95
2019-09-02 12:00:00,2019,9,2,12,25.0,75,22.0,95
2019-09-02 15:00:00,2019,9,2,15,25.0,75,23.0,95
2019-09-02 18:00:00,2019,9,2,18,24.0,85,25.0,90
2019-09-02 21:00:00,2019,9,2,21,22.0,90,25.0,90
2019-09-03 00:00:00,2019,9,3,0,21.0,95,23.0,95
2019-09-03 03:00:00,2019,9,3,3,22.0,95,23.0,95
2019-09-03 06:00:00,2019,9,3,6,22.0,95,22.0,100
2019-09-03 09:00:00,2019,9,3,9,22.0,95,22.0,95
2019-09-03 12:00:00,2019,9,3,12,24.0,95,23.0,95
2019-09-03 15:00:00,2019,9,3,15,24.0,95,25.0,95
2019-09-03 18:00:00,2019,9,3,18,24.0,90,26.0,85
2019-09-03 21:00:00,2019,9,3,21,22.0,95,25.0,90
2019-09-04 00:00:00,2019,9,4,0,22.0,95,23.0,95
2019-09-04 03:00:00,2019,9,4,3,22.0,95,22.0,95
2019-09-04 06:00:00,2019,9,4,6,22.0,100,22.0,95
2019-09-04 09:00:00,2019,9,4,9,24.0,95,22.0,95
2019-09-04 12:00:00,2019,9,4,12,26.0,90,24.0,95
2019-09-04 15:00:00,2019,9,4,15,26.0,90,28.0,80
2019-09-04 18:00:00,2019,9,4,18,25.0,90,28.0,80
2019-09-04 21:00:00,2019,9,4,21,23.0,95,27.0,85
2019-09-05 00:00:00,2019,9,5,0,22.0,95,25.0,90
2019-09-05 03:00:00,2019,9,5,3,22.0,100,25.0,85
2019-09-05 06:00:00,2019,9,5,6,22.0,100,24.0,90
2019-09-05 09:00:00,2019,9,5,9,24.0,95,24.0,90
2019-09-05 12:00:00,2019,9,5,12,28.0,85,25.0,90
2019-09-05 15:00:00,2019,9,5,15,28.0,80,28.0,80
2019-09-05 18:00:00,2019,9,5,18,27.0,85,28.0,85
2019-09-05 21:00:00,2019,9,5,21,25.0,85,27.0,85
2019-09-06 00:00:00,2019,9,6,0,25.0,85,25.0,90
2019-09-06 03:00:00,2019,9,6,3,24.0,85,24.0,90
2019-09-06 06:00:00,2019,9,6,6,24.0,90,23.0,90
2019-09-06 09:00:00,2019,9,6,9,26.0,80,23.0,95
2019-09-06 12:00:00,2019,9,6,12,28.0,75,25.0,85
2019-09-06 15:00:00,2019,9,6,15,28.0,80,27.0,75
2019-09-06 18:00:00,2019,9,6,18,25.0,90,27.0,75
2019-09-06 21:00:00,2019,9,6,21,24.0,90,25.0,85
2019-09-07 00:00:00,2019,9,7,0,24.0,90,23.0,90
2019-09-07 03:00:00,2019,9,7,3,23.0,90,22.0,95
2019-09-07 06:00:00,2019,9,7,6,22.0,95,22.0,95
2019-09-07 09:00:00,2019,9,7,9,25.0,90,22.0,95
2019-09-07 12:00:00,2019,9,7,12,26.0,85,23.0,95
2019-09-07 15:00:00,2019,9,7,15,26.0,80,24.0,90
2019-09-07 18:00:00,2019,9,7,18,24.0,90,26.0,85
2019-09-07 21:00:00,2019,9,7,21,23.0,95,26.0,85
2019-09-08 00:00:00,2019,9,8,0,23.0,95,24.0,90
2019-09-08 03:00:00,2019,9,8,3,22.0,100,23.0,95
2019-09-08 06:00:00,2019,9,8,6,21.0,100,22.0,95
2019-09-08 09:00:00,2019,9,8,9,23.0,95,22.0,100
2019-09-08 12:00:00,2019,9,8,12,24.0,90,25.0,90
2019-09-08 15:00:00,2019,9,8,15,26.0,80,28.0,75
2019-09-08 18:00:00,2019,9,8,18,25.0,85,28.0,80
2019-09-08 21:00:00,2019,9,8,21,23.0,90,26.0,80
2019-09-09 00:00:00,2019,9,9,0,22.0,95,23.0,95
2019-09-09 03:00:00,2019,9,9,3,22.0,95,22.0,95
2019-09-09 06:00:00,2019,9,9,6,23.0,95,22.0,95
2019-09-09 09:00:00,2019,9,9,9,24.0,95,22.0,100
2019-09-09 12:00:00,2019,9,9,12,25.0,90,24.0,95
2019-09-09 15:00:00,2019,9,9,15,27.0,85,27.0,80
2019-09-09 18:00:00,2019,9,9,18,25.0,85,26.0,75
2019-09-09 21:00:00,2019,9,9,21,24.0,90,25.0,80
2019-09-10 00:00:00,2019,9,10,0,23.0,95,22.0,80
2019-09-10 03:00:00,2019,9,10,3,23.0,95,22.0,85
2019-09-10 06:00:00,2019,9,10,6,22.0,95,20.0,85
2019-09-10 09:00:00,2019,9,10,9,24.0,90,20.0,85
2019-09-10 12:00:00,2019,9,10,12,26.0,80,21.0,80
2019-09-10 15:00:00,2019,9,10,15,27.0,75,21.0,80
2019-09-10 18:00:00,2019,9,10,18,25.0,75,21.0,90
2019-09-10 21:00:00,2019,9,10,21,23.0,75,21.0,85
2019-09-11 00:00:00,2019,9,11,0,21.0,85,20.0,80
2019-09-11 03:00:00,2019,9,11,3,20.0,85,18.0,80
2019-09-11 06:00:00,2019,9,11,6,20.0,90,18.0,80
2019-09-11 09:00:00,2019,9,11,9,21.0,85,17.0,85
2019-09-11 12:00:00,2019,9,11,12,22.0,75,21.0,75
2019-09-11 15:00:00,2019,9,11,15,22.0,80,25.0,65
2019-09-11 18:00:00,2019,9,11,18,20.0,85,27.0,60
2019-09-11 21:00:00,2019,9,11,21,20.0,80,24.0,75
2019-09-12 00:00:00,2019,9,12,0,18.0,80,21.0,85
2019-09-12 03:00:00,2019,9,12,3,18.0,80,20.0,90
2019-09-12 06:00:00,2019,9,12,6,17.0,90,18.0,90
2019-09-12 09:00:00,2019,9,12,9,21.0,75,18.0,90
2019-09-12 12:00:00,2019,9,12,12,25.0,65,22.0,85
2019-09-12 15:00:00,2019,9,12,15,26.0,65,25.0,75
2019-09-12 18:00:00,2019,9,12,18,24.0,75,26.0,75
2019-09-12 21:00:00,2019,9,12,21,21.0,85,23.0,80
2019-09-13 00:00:00,2019,9,13,0,19.0,85,21.0,90
2019-09-13 03:00:00,2019,9,13,3,18.0,90,21.0,95
2019-09-13 06:00:00,2019,9,13,6,18.0,90,20.0,100
2019-09-13 09:00:00,2019,9,13,9,21.0,85,20.0,100
2019-09-13 12:00:00,2019,9,13,12,24.0,75,22.0,90
2019-09-13 15:00:00,2019,9,13,15,25.0,80,25.0,75
2019-09-13 18:00:00,2019,9,13,18,24.0,85,25.0,85
2019-09-13 21:00:00,2019,9,13,21,21.0,95,24.0,85
2019-09-14 00:00:00,2019,9,14,0,20.0,100,22.0,95
2019-09-14 03:00:00,2019,9,14,3,20.0,100,21.0,95
2019-09-14 06:00:00,2019,9,14,6,20.0,100,21.0,95
2019-09-14 09:00:00,2019,9,14,9,22.0,95,20.0,95
2019-09-14 12:00:00,2019,9,14,12,25.0,80,22.0,85
2019-09-14 15:00:00,2019,9,14,15,26.0,80,25.0,70
2019-09-14 18:00:00,2019,9,14,18,23.0,85,26.0,65
2019-09-14 21:00:00,2019,9,14,21,21.0,95,24.0,70
2019-09-15 00:00:00,2019,9,15,0,21.0,95,21.0,80
2019-09-15 03:00:00,2019,9,15,3,21.0,95,19.0,80
2019-09-15 06:00:00,2019,9,15,6,19.0,95,18.0,90
2019-09-15 09:00:00,2019,9,15,9,22.0,75,17.0,95
2019-09-15 12:00:00,2019,9,15,12,25.0,60,21.0,75
2019-09-15 15:00:00,2019,9,15,15,26.0,65,25.0,55
2019-09-15 18:00:00,2019,9,15,18,24.0,70,26.0,50
2019-09-15 21:00:00,2019,9,15,21,21.0,85,23.0,70
2019-09-16 00:00:00,2019,9,16,0,19.0,85,20.0,80
2019-09-16 03:00:00,2019,9,16,3,18.0,95,19.0,85
2019-09-16 06:00:00,2019,9,16,6,16.0,90,18.0,85
2019-09-16 09:00:00,2019,9,16,9,20.0,75,17.0,80
2019-09-16 12:00:00,2019,9,16,12,25.0,55,21.0,75
2019-09-16 15:00:00,2019,9,16,15,26.0,50,23.0,60
2019-09-16 18:00:00,2019,9,16,18,22.0,70,22.0,45
2019-09-16 21:00:00,2019,9,16,21,19.0,85,19.0,55
2019-09-17 00:00:00,2019,9,17,0,18.0,90,17.0,60
2019-09-17 03:00:00,2019,9,17,3,18.0,90,15.0,65
2019-09-17 06:00:00,2019,9,17,6,18.0,85,14.0,75
2019-09-17 09:00:00,2019,9,17,9,21.0,75,13.0,80
2019-09-17 12:00:00,2019,9,17,12,23.0,60,17.0,70
2019-09-17 15:00:00,2019,9,17,15,23.0,50,22.0,60
2019-09-17 18:00:00,2019,9,17,18,19.0,50,23.0,60
2019-09-17 21:00:00,2019,9,17,21,17.0,60,20.0,70
2019-09-18 00:00:00,2019,9,18,0,15.0,70,17.0,75
2019-09-18 03:00:00,2019,9,18,3,13.0,75,16.0,80
2019-09-18 06:00:00,2019,9,18,6,13.0,85,15.0,85
2019-09-18 09:00:00,2019,9,18,9,17.0,70,15.0,85
2019-09-18 12:00:00,2019,9,18,12,22.0,65,18.0,85
2019-09-18 15:00:00,2019,9,18,15,23.0,60,21.0,65
2019-09-18 18:00:00,2019,9,18,18,20.0,70,22.0,60
2019-09-18 21:00:00,2019,9,18,21,18.0,80,20.0,70
2019-09-19 00:00:00,2019,9,19,0,16.0,80,18.0,85
2019-09-19 03:00:00,2019,9,19,3,15.0,80,17.0,80
2019-09-19 06:00:00,2019,9,19,6,15.0,85,17.0,80
2019-09-19 09:00:00,2019,9,19,9,18.0,75,18.0,80
2019-09-19 12:00:00,2019,9,19,12,22.0,65,20.0,70
2019-09-19 15:00:00,2019,9,19,15,22.0,60,24.0,60
2019-09-19 18:00:00,2019,9,19,18,21.0,65,23.0,70
2019-09-19 21:00:00,2019,9,19,21,19.0,70,20.0,80
2019-09-20 00:00:00,2019,9,20,0,18.0,75,18.0,85
2019-09-20 03:00:00,2019,9,20,3,18.0,80,18.0,85
2019-09-20 06:00:00,2019,9,20,6,18.0,80,17.0,80
2019-09-20 09:00:00,2019,9,20,9,20.0,70,17.0,85
2019-09-20 12:00:00,2019,9,20,12,23.0,60,17.0,90
2019-09-20 15:00:00,2019,9,20,15,23.0,60,18.0,90
2019-09-20 18:00:00,2019,9,20,18,19.0,80,17.0,90
2019-09-20 21:00:00,2019,9,20,21,17.0,80,17.0,90
2019-09-21 00:00:00,2019,9,21,0,17.0,85,17.0,85
2019-09-21 03:00:00,2019,9,21,3,16.0,90,17.0,85
2019-09-21 06:00:00,2019,9,21,6,16.0,90,16.0,85
2019-09-21 09:00:00,2019,9,21,9,17.0,90,15.0,80
2019-09-21 12:00:00,2019,9,21,12,17.0,90,18.0,70
2019-09-21 15:00:00,2019,9,21,15,17.0,90,20.0,65
2019-09-21 18:00:00,2019,9,21,18,17.0,85,22.0,60
2019-09-21 21:00:00,2019,9,21,21,16.0,85,19.0,65
2019-09-22 00:00:00,2019,9,22,0,17.0,85,15.0,85
2019-09-22 03:00:00,2019,9,22,3,17.0,80,14.0,90
2019-09-22 06:00:00,2019,9,22,6,16.0,75,14.0,95
2019-09-22 09:00:00,2019,9,22,9,18.0,65,13.0,90
2019-09-22 12:00:00,2019,9,22,12,21.0,60,19.0,80
2019-09-22 15:00:00,2019,9,22,15,22.0,55,23.0,60
2019-09-22 18:00:00,2019,9,22,18,19.0,70,23.0,60
2019-09-22 21:00:00,2019,9,22,21,16.0,85,20.0,70
2019-09-23 00:00:00,2019,9,23,0,15.0,95,16.0,90
2019-09-23 03:00:00,2019,9,23,3,14.0,90,14.0,95
2019-09-23 06:00:00,2019,9,23,6,13.0,100,14.0,95
2019-09-23 09:00:00,2019,9,23,9,18.0,85,13.0,95
2019-09-23 12:00:00,2019,9,23,12,23.0,60,18.0,85
2019-09-23 15:00:00,2019,9,23,15,23.0,60,23.0,70
2019-09-23 18:00:00,2019,9,23,18,20.0,70,23.0,60
2019-09-23 21:00:00,2019,9,23,21,16.0,90,21.0,75
2019-09-24 00:00:00,2019,9,24,0,14.0,95,17.0,90
2019-09-24 03:00:00,2019,9,24,3,13.0,100,16.0,95
2019-09-24 06:00:00,2019,9,24,6,13.0,100,16.0,95
2019-09-24 09:00:00,2019,9,24,9,18.0,90,15.0,90
2019-09-24 12:00:00,2019,9,24,12,22.0,70,19.0,85
2019-09-24 15:00:00,2019,9,24,15,23.0,65,23.0,70
2019-09-24 18:00:00,2019,9,24,18,21.0,75,24.0,65
2019-09-24 21:00:00,2019,9,24,21,18.0,90,22.0,75
2019-09-25 00:00:00,2019,9,25,0,16.0,95,20.0,85
2019-09-25 03:00:00,2019,9,25,3,15.0,95,18.0,85
2019-09-25 06:00:00,2019,9,25,6,15.0,90,16.0,85
2019-09-25 09:00:00,2019,9,25,9,19.0,80,16.0,90
2019-09-25 12:00:00,2019,9,25,12,23.0,70,19.0,80
2019-09-25 15:00:00,2019,9,25,15,24.0,65,22.0,70
2019-09-25 18:00:00,2019,9,25,18,22.0,75,25.0,70
2019-09-25 21:00:00,2019,9,25,21,20.0,80,23.0,75
2019-09-26 00:00:00,2019,9,26,0,18.0,85,20.0,90
2019-09-26 03:00:00,2019,9,26,3,17.0,90,19.0,95
2019-09-26 06:00:00,2019,9,26,6,17.0,90,18.0,95
2019-09-26 09:00:00,2019,9,26,9,20.0,85,18.0,95
2019-09-26 12:00:00,2019,9,26,12,24.0,70,21.0,90
2019-09-26 15:00:00,2019,9,26,15,25.0,65,24.0,80
2019-09-26 18:00:00,2019,9,26,18,22.0,75,24.0,75
2019-09-26 21:00:00,2019,9,26,21,19.0,90,21.0,85
2019-09-27 00:00:00,2019,9,27,0,18.0,95,19.0,95
2019-09-27 03:00:00,2019,9,27,3,18.0,95,18.0,95
2019-09-27 06:00:00,2019,9,27,6,17.0,100,17.0,95
2019-09-27 09:00:00,2019,9,27,9,21.0,90,16.0,95
2019-09-27 12:00:00,2019,9,27,12,24.0,75,20.0,95
2019-09-27 15:00:00,2019,9,27,15,24.0,70,24.0,70
2019-09-27 18:00:00,2019,9,27,18,22.0,80,24.0,55
2019-09-27 21:00:00,2019,9,27,21,19.0,90,21.0,75
2019-09-28 00:00:00,2019,9,28,0,18.0,95,17.0,90
2019-09-28 03:00:00,2019,9,28,3,17.0,95,17.0,95
2019-09-28 06:00:00,2019,9,28,6,16.0,95,16.0,100
2019-09-28 09:00:00,2019,9,28,9,21.0,85,16.0,100
2019-09-28 12:00:00,2019,9,28,12,24.0,60,18.0,95
2019-09-28 15:00:00,2019,9,28,15,24.0,55,23.0,70
2019-09-28 18:00:00,2019,9,28,18,21.0,75,25.0,60
2019-09-28 21:00:00,2019,9,28,21,17.0,90,21.0,75
2019-09-29 00:00:00,2019,9,29,0,16.0,95,18.0,90
2019-09-29 03:00:00,2019,9,29,3,16.0,100,17.0,95
2019-09-29 06:00:00,2019,9,29,6,16.0,95,17.0,95
2019-09-29 09:00:00,2019,9,29,9,18.0,95,17.0,95
2019-09-29 12:00:00,2019,9,29,12,23.0,70,20.0,90
2019-09-29 15:00:00,2019,9,29,15,25.0,60,24.0,75
2019-09-29 18:00:00,2019,9,29,18,21.0,75,25.0,70
2019-09-29 21:00:00,2019,9,29,21,18.0,90,22.0,85
2019-09-30 00:00:00,2019,9,30,0,17.0,100,20.0,90
2019-09-30 03:00:00,2019,9,30,3,16.0,100,19.0,95
2019-09-30 06:00:00,2019,9,30,6,17.0,100,18.0,95
2019-09-30 09:00:00,2019,9,30,9,20.0,90,19.0,95
2019-09-30 12:00:00,2019,9,30,12,24.0,70,21.0,90
2019-09-30 15:00:00,2019,9,30,15,25.0,65,23.0,85
2019-09-30 18:00:00,2019,9,30,18,22.0,85,23.0,90
2019-09-30 21:00:00,2019,9,30,21,20.0,90,21.0,90
2019-10-01 00:00:00,2019,10,1,0,19.0,95,21.0,90
2019-10-01 03:00:00,2019,10,1,3,19.0,100,20.0,90
2019-10-01 06:00:00,2019,10,1,6,19.0,95,20.0,85
2019-10-01 09:00:00,2019,10,1,9,21.0,95,20.0,85
2019-10-01 12:00:00,2019,10,1,12,22.0,95,21.0,80
2019-10-01 15:00:00,2019,10,1,15,23.0,90,23.0,75
2019-10-01 18:00:00,2019,10,1,18,21.0,90,22.0,65
2019-10-01 21:00:00,2019,10,1,21,21.0,95,22.0,65
2019-10-02 00:00:00,2019,10,2,0,20.0,95,21.0,65
2019-10-02 03:00:00,2019,10,2,3,20.0,95,20.0,80
2019-10-02 06:00:00,2019,10,2,6,21.0,90,16.0,95
2019-10-02 09:00:00,2019,10,2,9,21.0,80,15.0,95
2019-10-02 12:00:00,2019,10,2,12,24.0,70,20.0,80
2019-10-02 15:00:00,2019,10,2,15,25.0,65,25.0,65
2019-10-02 18:00:00,2019,10,2,18,23.0,70,25.0,60
2019-10-02 21:00:00,2019,10,2,21,19.0,80,21.0,80
2019-10-03 00:00:00,2019,10,3,0,18.0,85,18.0,90
2019-10-03 03:00:00,2019,10,3,3,17.0,95,17.0,95
2019-10-03 06:00:00,2019,10,3,6,17.0,95,17.0,95
2019-10-03 09:00:00,2019,10,3,9,20.0,85,16.0,90
2019-10-03 12:00:00,2019,10,3,12,25.0,70,17.0,80
2019-10-03 15:00:00,2019,10,3,15,25.0,60,18.0,70
2019-10-03 18:00:00,2019,10,3,18,21.0,80,19.0,65
2019-10-03 21:00:00,2019,10,3,21,18.0,90,18.0,70
2019-10-04 00:00:00,2019,10,4,0,17.0,95,16.0,75
2019-10-04 03:00:00,2019,10,4,3,18.0,95,15.0,85
2019-10-04 06:00:00,2019,10,4,6,16.0,85,13.0,80
2019-10-04 09:00:00,2019,10,4,9,17.0,75,13.0,80
2019-10-04 12:00:00,2019,10,4,12,18.0,70,15.0,65
2019-10-04 15:00:00,2019,10,4,15,19.0,65,19.0,55
2019-10-04 18:00:00,2019,10,4,18,18.0,75,21.0,50
2019-10-04 21:00:00,2019,10,4,21,16.0,75,18.0,65
2019-10-05 00:00:00,2019,10,5,0,14.0,80,15.0,75
2019-10-05 03:00:00,2019,10,5,3,13.0,80,14.0,75
2019-10-05 06:00:00,2019,10,5,6,13.0,80,15.0,80
2019-10-05 09:00:00,2019,10,5,9,15.0,65,14.0,90
2019-10-05 12:00:00,2019,10,5,12,19.0,55,14.0,90
2019-10-05 15:00:00,2019,10,5,15,21.0,50,15.0,90
2019-10-05 18:00:00,2019,10,5,18,18.0,65,16.0,80
2019-10-05 21:00:00,2019,10,5,21,16.0,75,15.0,90
2019-10-06 00:00:00,2019,10,6,0,16.0,80,14.0,90
2019-10-06 03:00:00,2019,10,6,3,15.0,80,13.0,95
2019-10-06 06:00:00,2019,10,6,6,14.0,95,13.0,90
2019-10-06 09:00:00,2019,10,6,9,14.0,90,13.0,85
2019-10-06 12:00:00,2019,10,6,12,15.0,95,17.0,75
2019-10-06 15:00:00,2019,10,6,15,16.0,90,18.0,65
2019-10-06 18:00:00,2019,10,6,18,15.0,90,18.0,40
2019-10-06 21:00:00,2019,10,6,21,13.0,95,14.0,45
2019-10-07 00:00:00,2019,10,7,0,13.0,90,12.0,60
2019-10-07 03:00:00,2019,10,7,3,13.0,85,11.0,70
2019-10-07 06:00:00,2019,10,7,6,15.0,85,9.0,80
2019-10-07 09:00:00,2019,10,7,9,17.0,75,8.0,85
2019-10-07 12:00:00,2019,10,7,12,18.0,65,13.0,70
2019-10-07 15:00:00,2019,10,7,15,18.0,35,17.0,50
2019-10-07 18:00:00,2019,10,7,18,14.0,45,18.0,45
2019-10-07 21:00:00,2019,10,7,21,11.0,65,14.0,60
2019-10-08 00:00:00,2019,10,8,0,10.0,65,11.0,85
2019-10-08 03:00:00,2019,10,8,3,9.0,80,10.0,85
2019-10-08 06:00:00,2019,10,8,6,7.0,90,10.0,90
2019-10-08 09:00:00,2019,10,8,9,12.0,75,11.0,90
2019-10-08 12:00:00,2019,10,8,12,17.0,50,13.0,80
2019-10-08 15:00:00,2019,10,8,15,18.0,45,15.0,65
2019-10-08 18:00:00,2019,10,8,18,14.0,70,17.0,65
2019-10-08 21:00:00,2019,10,8,21,11.0,80,16.0,75
